service_bulletin_model_id,allocation_id,service_bulletin_id,sb_reference,sb_title,raw_models_affected_text,parsed_token,expanded_token,linked_model_code,linked_model_name,allocation_status,has_procedure_words,has_date,has_ad_like_number,has_part_kit_like_value,not_safely_inferable,recommended_action
"4524373f-c532-4805-9683-ad4502ad4735","41ac48df-3fe7-4bab-ad9e-5e6c0fd71404","934e5bcd-8a14-4da2-8c00-f1e8e9243b89","1156","Propeller Feather Stop Product Improvement","PA-44-180/180T","PA-44-180/180T","PA-44-180","PA-44-180","Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ad165d57-670d-4d2f-b6d2-123db3afa532","41ac48df-3fe7-4bab-ad9e-5e6c0fd71404","934e5bcd-8a14-4da2-8c00-f1e8e9243b89","1156","Propeller Feather Stop Product Improvement","PA-44-180/180T","PA-44-180/180T","PA-44-180T","PA-44-180T","Turbo Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"598de1b1-ba69-47a3-bba3-52a705469c35","d887704d-096a-4012-8a3d-30dabbec5921","ec7b056a-024d-4834-8110-32c8e5e3004f","1156C","Nose Gear Drag Link Bolt Periodic Inspection & Replacement","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180","PA-28R-180","PA-28R-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"c8dd9803-3b4c-4cfb-a6fe-0981a90f4fa8","d887704d-096a-4012-8a3d-30dabbec5921","ec7b056a-024d-4834-8110-32c8e5e3004f","1156C","Nose Gear Drag Link Bolt Periodic Inspection & Replacement","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-200","PA-28R-200","PA-28R-200","MATCHED","false","false","false","false","false","SAFE_KEEP"
"5512b97f-e6ad-47f4-8fc5-6d428385dece","d887704d-096a-4012-8a3d-30dabbec5921","ec7b056a-024d-4834-8110-32c8e5e3004f","1156C","Nose Gear Drag Link Bolt Periodic Inspection & Replacement","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-201","PA-28R-201","Arrow","MATCHED","false","false","false","false","false","SAFE_KEEP"
"525e2e93-8ad4-4270-9ac2-f4672c1b4535","d887704d-096a-4012-8a3d-30dabbec5921","ec7b056a-024d-4834-8110-32c8e5e3004f","1156C","Nose Gear Drag Link Bolt Periodic Inspection & Replacement","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-201T","PA-28R-201T","PA-28R-201T","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ee4864de-3209-449e-b89a-3a18048d6b6b","d887704d-096a-4012-8a3d-30dabbec5921","ec7b056a-024d-4834-8110-32c8e5e3004f","1156C","Nose Gear Drag Link Bolt Periodic Inspection & Replacement","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28RT-201","PA-28RT-201","PA-28RT-201","MATCHED","false","false","false","false","false","SAFE_KEEP"
"d9fd6aea-c9f7-486e-bee2-8db8dc5dbbe1","d887704d-096a-4012-8a3d-30dabbec5921","ec7b056a-024d-4834-8110-32c8e5e3004f","1156C","Nose Gear Drag Link Bolt Periodic Inspection & Replacement","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28RT-201T","PA-28RT-201T","PA-28RT-201T","MATCHED","false","false","false","false","false","SAFE_KEEP"
"b6526008-1d9f-4219-bf27-4e8545e61df4","d887704d-096a-4012-8a3d-30dabbec5921","ec7b056a-024d-4834-8110-32c8e5e3004f","1156C","Nose Gear Drag Link Bolt Periodic Inspection & Replacement","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-44-180","PA-44-180","Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"b7e7532f-f332-4c2e-92ba-fcce49868ded","d887704d-096a-4012-8a3d-30dabbec5921","ec7b056a-024d-4834-8110-32c8e5e3004f","1156C","Nose Gear Drag Link Bolt Periodic Inspection & Replacement","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-180/200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-44-180T","PA-44-180T","Turbo Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"2437235b-0113-453c-b7cd-ce2f90ce23c6","157a5e0a-b245-4965-85af-1f8a68061fff","317dd8a9-cfa6-4cfc-8833-4a574791fee9","1157","Exterior Lighting - Led Upgrade","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P","PA-46-310P","Malibu","MATCHED","false","false","false","false","false","SAFE_KEEP"
"486e45b4-ae21-46ab-b90b-a7e0a8a16e83","157a5e0a-b245-4965-85af-1f8a68061fff","317dd8a9-cfa6-4cfc-8833-4a574791fee9","1157","Exterior Lighting - Led Upgrade","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P","PA-46-350P","M350 / Mirage","MATCHED","false","false","false","false","false","SAFE_KEEP"
"da76014c-5bef-44ed-a348-0bbbeeae09c0","157a5e0a-b245-4965-85af-1f8a68061fff","317dd8a9-cfa6-4cfc-8833-4a574791fee9","1157","Exterior Lighting - Led Upgrade","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-500TP","PA-46-500TP","M500 / Meridian","MATCHED","false","false","false","false","false","SAFE_KEEP"
"96e5bdf3-0ee2-447f-9317-328c5d9264ef","157a5e0a-b245-4965-85af-1f8a68061fff","317dd8a9-cfa6-4cfc-8833-4a574791fee9","1157","Exterior Lighting - Led Upgrade","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46R-350T","PA-46R-350T","Matrix","MATCHED","false","false","false","false","false","SAFE_KEEP"
"475a80e5-f2f1-4710-977e-733823fce68a","e03ec17e-66d5-49fa-9269-7aadda2d60c1","55a1f3af-290e-46ca-96f9-7d1ddff39cf6","1161","Fuel Quantity Gauge Installation and Calibration Requirements","PA-28-161 III PA-28-181 III","PA-28-161 III PA-28-181 III","PA-28-161 III","PA-28-161 III","PA-28-161 III","MATCHED","false","false","false","false","false","SAFE_KEEP"
"5ae2a0a8-70b8-4b2a-aa55-d085e625e9b5","e03ec17e-66d5-49fa-9269-7aadda2d60c1","55a1f3af-290e-46ca-96f9-7d1ddff39cf6","1161","Fuel Quantity Gauge Installation and Calibration Requirements","PA-28-161 III PA-28-181 III","PA-28-161 III PA-28-181 III","PA-28-181 III","PA-28-181 III","Archer III","MATCHED","false","false","false","false","false","SAFE_KEEP"
"8506eac0-91cf-4302-bd53-ec57aad615f9","892f212a-d2b8-4c84-a204-6e4b9fe1184c","0da99191-a206-4d32-944d-86deeece8fd0","1161D","Rib Assembly Inspection and","PA-28R-180 767-397 5712 Modification - Aft Wing, WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-201","PA-28R-201","Arrow","MATCHED","true","false","false","true","false","MANUAL_REVIEW"
"1bb024fb-aa66-43e7-9b77-09428ecfac42","892f212a-d2b8-4c84-a204-6e4b9fe1184c","0da99191-a206-4d32-944d-86deeece8fd0","1161D","Rib Assembly Inspection and","PA-28R-180 767-397 5712 Modification - Aft Wing, WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28R-201T","PA-28R-201T","PA-28R-201T","MATCHED","true","false","false","true","false","MANUAL_REVIEW"
"ac7d8d8f-e743-4231-bd13-1a96344bd0e4","892f212a-d2b8-4c84-a204-6e4b9fe1184c","0da99191-a206-4d32-944d-86deeece8fd0","1161D","Rib Assembly Inspection and","PA-28R-180 767-397 5712 Modification - Aft Wing, WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28RT-201","PA-28RT-201","PA-28RT-201","MATCHED","true","false","false","true","false","MANUAL_REVIEW"
"3323e160-ef11-40a9-8df4-822aac625ce0","892f212a-d2b8-4c84-a204-6e4b9fe1184c","0da99191-a206-4d32-944d-86deeece8fd0","1161D","Rib Assembly Inspection and","PA-28R-180 767-397 5712 Modification - Aft Wing, WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-28RT-201T","PA-28RT-201T","PA-28RT-201T","MATCHED","true","false","false","true","false","MANUAL_REVIEW"
"6280bbce-dfa8-4639-a7bc-4a32f7f7ec28","892f212a-d2b8-4c84-a204-6e4b9fe1184c","0da99191-a206-4d32-944d-86deeece8fd0","1161D","Rib Assembly Inspection and","PA-28R-180 767-397 5712 Modification - Aft Wing, WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-44-180","PA-44-180","Seminole","MATCHED","true","false","false","true","false","MANUAL_REVIEW"
"31e5716e-cdbc-42d9-a2ee-242418728688","892f212a-d2b8-4c84-a204-6e4b9fe1184c","0da99191-a206-4d32-944d-86deeece8fd0","1161D","Rib Assembly Inspection and","PA-28R-180 767-397 5712 Modification - Aft Wing, WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","WS 49.25 PA-28R-200 PA-28R-201/201T PA-28RT-201/201T PA-44-180/180T","PA-44-180T","PA-44-180T","Turbo Seminole","MATCHED","true","false","false","true","false","MANUAL_REVIEW"
"6e75dc40-8108-4eef-b1c8-5d1eecdad59e","6f1b17e2-2c3c-4156-9c52-ec86bbf76d8b","fdcbe8c0-47de-4cb8-8399-ea3a6e2635a7","1169A","Tailcone Pressure Duct Support Strap","PA-32-301FT PA-32-301XTC","PA-32-301FT PA-32-301XTC","PA-32-301FT","PA-32-301FT","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"0f7d6fc2-1ad0-4d99-98f4-a5c6d619152e","6f1b17e2-2c3c-4156-9c52-ec86bbf76d8b","fdcbe8c0-47de-4cb8-8399-ea3a6e2635a7","1169A","Tailcone Pressure Duct Support Strap","PA-32-301FT PA-32-301XTC","PA-32-301FT PA-32-301XTC","PA-32-301XTC","PA-32-301XTC","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"443af7db-04db-40d9-b135-8e413274547d","eac0455d-e956-4b5f-98bb-6c3327b66471","8d901112-54dd-4e48-a970-306b3fb2314f","1170A","Evaporator Module Assembly Replacement Requirements","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P","PA-46-310P","Malibu","MATCHED","false","false","false","false","false","SAFE_KEEP"
"145217d5-499e-483d-a196-d0993138380e","eac0455d-e956-4b5f-98bb-6c3327b66471","8d901112-54dd-4e48-a970-306b3fb2314f","1170A","Evaporator Module Assembly Replacement Requirements","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P","PA-46-350P","M350 / Mirage","MATCHED","false","false","false","false","false","SAFE_KEEP"
"56273174-19f2-4161-880d-560fd4b79423","eac0455d-e956-4b5f-98bb-6c3327b66471","8d901112-54dd-4e48-a970-306b3fb2314f","1170A","Evaporator Module Assembly Replacement Requirements","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-500TP","PA-46-500TP","M500 / Meridian","MATCHED","false","false","false","false","false","SAFE_KEEP"
"0dd07807-988b-426c-a550-08875754fb08","eac0455d-e956-4b5f-98bb-6c3327b66471","8d901112-54dd-4e48-a970-306b3fb2314f","1170A","Evaporator Module Assembly Replacement Requirements","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46R-350T","PA-46R-350T","Matrix","MATCHED","false","false","false","false","false","SAFE_KEEP"
"8e7d2aad-b762-410d-ab6b-b729864aba83","c33f1338-1395-4fad-bd85-c47d50eff5c1","15c5477d-9ba2-4f74-a336-49cdac82e8d3","1171","Stormscope Erroneous Strike Indication","PA-32-301FT PA-32-301XTC PA-32R-301 II HP PA-32R-301T II TC","PA-32-301FT PA-32-301XTC PA-32R-301 II HP PA-32R-301T II TC","PA-32-301FT","PA-32-301FT","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"5745b776-e7a4-4f89-8d54-59256e598c27","c33f1338-1395-4fad-bd85-c47d50eff5c1","15c5477d-9ba2-4f74-a336-49cdac82e8d3","1171","Stormscope Erroneous Strike Indication","PA-32-301FT PA-32-301XTC PA-32R-301 II HP PA-32R-301T II TC","PA-32-301FT PA-32-301XTC PA-32R-301 II HP PA-32R-301T II TC","PA-32-301XTC","PA-32-301XTC","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"6e077b87-8c2d-4546-a0d4-b963cc9739ab","c33f1338-1395-4fad-bd85-c47d50eff5c1","15c5477d-9ba2-4f74-a336-49cdac82e8d3","1171","Stormscope Erroneous Strike Indication","PA-32-301FT PA-32-301XTC PA-32R-301 II HP PA-32R-301T II TC","PA-32-301FT PA-32-301XTC PA-32R-301 II HP PA-32R-301T II TC","PA-32R-301 II HP","PA-32R-301 II HP","Saratoga II HP","MATCHED","false","false","false","false","false","SAFE_KEEP"
"9c146158-5c39-4e76-a7fb-5fc3428e6488","c33f1338-1395-4fad-bd85-c47d50eff5c1","15c5477d-9ba2-4f74-a336-49cdac82e8d3","1171","Stormscope Erroneous Strike Indication","PA-32-301FT PA-32-301XTC PA-32R-301 II HP PA-32R-301T II TC","PA-32-301FT PA-32-301XTC PA-32R-301 II HP PA-32R-301T II TC","PA-32R-301T II TC","PA-32R-301T II TC","Saratoga II TC","MATCHED","false","false","false","false","false","SAFE_KEEP"
"76ee2e21-916b-4f81-aad7-d839bdef5cc9","28513d02-2e85-4eda-8b17-9d56faa4ca1e","bd7e3a5a-fac4-4a29-b79c-82f8a43a716f","1174","Lock Assembly Inspection /","PA-31 473-146 5200 10eA13 Modification (Cabin Door, Baggage Doors, Nacelle Locker Door) PA-31-300/-325 PA-31-350 PA-31-350 T-1020 PA-31P PA-31P-350","Nacelle Locker Door) PA-31-300/-325 PA-31-350 PA-31-350 T-1020 PA-31P PA-31P-350","PA-31-300","PA-31-300","Navajo","MATCHED","true","false","false","true","false","MANUAL_REVIEW"
"47d81be4-2362-460d-8ef1-9c6554dcc0d3","28513d02-2e85-4eda-8b17-9d56faa4ca1e","bd7e3a5a-fac4-4a29-b79c-82f8a43a716f","1174","Lock Assembly Inspection /","PA-31 473-146 5200 10eA13 Modification (Cabin Door, Baggage Doors, Nacelle Locker Door) PA-31-300/-325 PA-31-350 PA-31-350 T-1020 PA-31P PA-31P-350","Nacelle Locker Door) PA-31-300/-325 PA-31-350 PA-31-350 T-1020 PA-31P PA-31P-350","PA-31-325","PA-31-325","Navajo","MATCHED","true","false","false","true","false","MANUAL_REVIEW"
"89c64657-c82f-465a-8eec-6b7ba1884f20","cc0b2950-8120-4de0-b14c-a17abb167163","913fd754-e5b4-45a8-9355-cc6359b41c4b","1175B","Pilot�s Side Window Inspection","PA-46-310P PA-46-350P PA-46-500TP","PA-46-310P PA-46-350P PA-46-500TP","PA-46-310P","PA-46-310P","Malibu","MATCHED","false","false","false","false","false","SAFE_KEEP"
"7d36af16-1a9b-4be1-a1dc-7de51c565d99","cc0b2950-8120-4de0-b14c-a17abb167163","913fd754-e5b4-45a8-9355-cc6359b41c4b","1175B","Pilot�s Side Window Inspection","PA-46-310P PA-46-350P PA-46-500TP","PA-46-310P PA-46-350P PA-46-500TP","PA-46-350P","PA-46-350P","M350 / Mirage","MATCHED","false","false","false","false","false","SAFE_KEEP"
"761af371-16b2-4be0-8fe8-ed318ac69946","cc0b2950-8120-4de0-b14c-a17abb167163","913fd754-e5b4-45a8-9355-cc6359b41c4b","1175B","Pilot�s Side Window Inspection","PA-46-310P PA-46-350P PA-46-500TP","PA-46-310P PA-46-350P PA-46-500TP","PA-46-500TP","PA-46-500TP","M500 / Meridian","MATCHED","false","false","false","false","false","SAFE_KEEP"
"1245e52c-600e-4d55-b306-c343717045ca","a3829cbc-6d64-437f-93d6-450253defa08","1208e920-c8a4-48fa-99c4-c11f20eec947","1176","Rudder Quadrant / Torque Tube Inspection - Tailcone","PA-46-350P PA-46-500TP","PA-46-350P PA-46-500TP","PA-46-350P","PA-46-350P","M350 / Mirage","MATCHED","false","false","false","false","false","SAFE_KEEP"
"d33265b9-5f53-410c-bf99-29b248bc7922","a3829cbc-6d64-437f-93d6-450253defa08","1208e920-c8a4-48fa-99c4-c11f20eec947","1176","Rudder Quadrant / Torque Tube Inspection - Tailcone","PA-46-350P PA-46-500TP","PA-46-350P PA-46-500TP","PA-46-500TP","PA-46-500TP","M500 / Meridian","MATCHED","false","false","false","false","false","SAFE_KEEP"
"f92c7f2f-d1a6-4c3a-897a-e52593d2734d","4768acb8-86fb-4499-8238-e2cbc41b45eb","f8813f58-5910-4272-80a6-612584db24b1","1179","Main Landing Gear Cylinder Assembly Inspection","PA-28-161 III PA-28-181 III","PA-28-161 III PA-28-181 III","PA-28-161 III","PA-28-161 III","PA-28-161 III","MATCHED","false","false","false","false","false","SAFE_KEEP"
"446b3b47-f0b6-45f2-abeb-f38828cdb0d9","4768acb8-86fb-4499-8238-e2cbc41b45eb","f8813f58-5910-4272-80a6-612584db24b1","1179","Main Landing Gear Cylinder Assembly Inspection","PA-28-161 III PA-28-181 III","PA-28-161 III PA-28-181 III","PA-28-181 III","PA-28-181 III","Archer III","MATCHED","false","false","false","false","false","SAFE_KEEP"
"f37995e9-68c4-4ebd-bacb-4cd0d7e5f274","93ecaacd-519f-4d60-a345-497371e86e10","feadaf91-2f9c-44d1-947a-6b033748e7bd","1181B","Flap Track/Splice Strap Inspection and Modification","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P","PA-46-350P","M350 / Mirage","MATCHED","false","false","false","false","false","SAFE_KEEP"
"586f9144-7e74-4a3e-b85e-1769b8482787","93ecaacd-519f-4d60-a345-497371e86e10","feadaf91-2f9c-44d1-947a-6b033748e7bd","1181B","Flap Track/Splice Strap Inspection and Modification","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-500TP","PA-46-500TP","M500 / Meridian","MATCHED","false","false","false","false","false","SAFE_KEEP"
"4bb46e73-7bdd-436c-9134-ce3f0d72c258","93ecaacd-519f-4d60-a345-497371e86e10","feadaf91-2f9c-44d1-947a-6b033748e7bd","1181B","Flap Track/Splice Strap Inspection and Modification","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P PA-46-500TP PA-46R-350T","PA-46R-350T","PA-46R-350T","Matrix","MATCHED","false","false","false","false","false","SAFE_KEEP"
"84247764-7720-4ec8-9896-d5d655642830","44d2d00a-a1fd-4edc-87cb-401d5bac709b","55a1b354-3163-422f-8b6d-fe4871ae7dd6","1186","Aileron Handling Placard","PA-44-180 PA-44-180T","PA-44-180 PA-44-180T","PA-44-180","PA-44-180","Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ade5d93a-a65d-4412-84dd-14247b554811","44d2d00a-a1fd-4edc-87cb-401d5bac709b","55a1b354-3163-422f-8b6d-fe4871ae7dd6","1186","Aileron Handling Placard","PA-44-180 PA-44-180T","PA-44-180 PA-44-180T","PA-44-180T","PA-44-180T","Turbo Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"d2d0e57f-db39-431a-b811-8e81b3d3f30f","a196bd8b-8933-4355-8566-8ea887a0dcbc","2051f590-71f9-4d9d-85d4-909de8d0eb59","1187","Voltage Suppressor Replacement","PA-28-161 III PA-28-181 III PA-28R-201 PA-44-180","PA-28-161 III PA-28-181 III PA-28R-201 PA-44-180","PA-28-161 III","PA-28-161 III","PA-28-161 III","MATCHED","false","false","false","false","false","SAFE_KEEP"
"0e7f9b83-ec1a-4cc2-9497-3be9ed2d6589","a196bd8b-8933-4355-8566-8ea887a0dcbc","2051f590-71f9-4d9d-85d4-909de8d0eb59","1187","Voltage Suppressor Replacement","PA-28-161 III PA-28-181 III PA-28R-201 PA-44-180","PA-28-161 III PA-28-181 III PA-28R-201 PA-44-180","PA-28-181 III","PA-28-181 III","Archer III","MATCHED","false","false","false","false","false","SAFE_KEEP"
"6d28756b-4483-4b72-9d65-e1bd48e75402","a196bd8b-8933-4355-8566-8ea887a0dcbc","2051f590-71f9-4d9d-85d4-909de8d0eb59","1187","Voltage Suppressor Replacement","PA-28-161 III PA-28-181 III PA-28R-201 PA-44-180","PA-28-161 III PA-28-181 III PA-28R-201 PA-44-180","PA-28R-201","PA-28R-201","Arrow","MATCHED","false","false","false","false","false","SAFE_KEEP"
"3b67c31e-956e-4dc1-9375-afb64d77cf03","a196bd8b-8933-4355-8566-8ea887a0dcbc","2051f590-71f9-4d9d-85d4-909de8d0eb59","1187","Voltage Suppressor Replacement","PA-28-161 III PA-28-181 III PA-28R-201 PA-44-180","PA-28-161 III PA-28-181 III PA-28R-201 PA-44-180","PA-44-180","PA-44-180","Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"0e2391ab-032a-4dbf-9e1e-8fefbd321518","afa4b6bf-e7f6-47f6-ac4a-cd041d20ef1a","73294fc0-2235-4b80-ab80-70666d8e924d","1188","Emergency Gear Extension Cable Routing Modification","PA-44-180 PA-44-180T","PA-44-180 PA-44-180T","PA-44-180","PA-44-180","Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"c1ef1fe0-5663-4a06-8861-4a83ceadb8d2","afa4b6bf-e7f6-47f6-ac4a-cd041d20ef1a","73294fc0-2235-4b80-ab80-70666d8e924d","1188","Emergency Gear Extension Cable Routing Modification","PA-44-180 PA-44-180T","PA-44-180 PA-44-180T","PA-44-180T","PA-44-180T","Turbo Seminole","MATCHED","false","false","false","false","false","SAFE_KEEP"
"1bb61d95-d047-4507-8bf6-8e25e874b725","13c15574-ddd6-4ab0-ab20-ddf6647d41d0","6034d673-972e-448f-9e0e-95afd6b538e6","1189","Stabilator Horn Assembly Inspection","PA-24 PA-24-250/-260 PA-24-400 PA-30/-39","PA-24 PA-24-250/-260 PA-24-400 PA-30/-39","PA-24-250","PA-24-250","Comanche","MATCHED","false","false","false","false","false","SAFE_KEEP"
"4d680e8c-a942-406b-8b9e-fc8a6eaada84","13c15574-ddd6-4ab0-ab20-ddf6647d41d0","6034d673-972e-448f-9e0e-95afd6b538e6","1189","Stabilator Horn Assembly Inspection","PA-24 PA-24-250/-260 PA-24-400 PA-30/-39","PA-24 PA-24-250/-260 PA-24-400 PA-30/-39","PA-24-260","PA-24-260","Comanche","MATCHED","false","false","false","false","false","SAFE_KEEP"
"4386848f-343a-4eb3-9d8a-c3e8abe6ab39","13c15574-ddd6-4ab0-ab20-ddf6647d41d0","6034d673-972e-448f-9e0e-95afd6b538e6","1189","Stabilator Horn Assembly Inspection","PA-24 PA-24-250/-260 PA-24-400 PA-30/-39","PA-24 PA-24-250/-260 PA-24-400 PA-30/-39","PA-30","PA-30","Twin Comanche","MATCHED","false","false","false","false","false","SAFE_KEEP"
"e703e32c-d3b4-497b-81fb-78866fd39a57","13c15574-ddd6-4ab0-ab20-ddf6647d41d0","6034d673-972e-448f-9e0e-95afd6b538e6","1189","Stabilator Horn Assembly Inspection","PA-24 PA-24-250/-260 PA-24-400 PA-30/-39","PA-24 PA-24-250/-260 PA-24-400 PA-30/-39","PA-39","PA-39","Twin Commanche","MATCHED","false","false","false","false","true","MANUAL_REVIEW"
"6ae83616-10fa-49c6-87a0-a6215cee7b6f","d3a0149e-0d64-4a8a-aac8-83cbd2088dac","20f0efe6-c186-43d8-838b-17247d8ed47f","1190B","Aileron Quadrant Inspection","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P","PA-46-310P","Malibu","MATCHED","false","false","false","false","false","SAFE_KEEP"
"07db1b33-6312-49b5-ba78-6d12af83d209","d3a0149e-0d64-4a8a-aac8-83cbd2088dac","20f0efe6-c186-43d8-838b-17247d8ed47f","1190B","Aileron Quadrant Inspection","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P","PA-46-350P","M350 / Mirage","MATCHED","false","false","false","false","false","SAFE_KEEP"
"b35909b1-6d2e-4125-be46-79ba066b6340","d3a0149e-0d64-4a8a-aac8-83cbd2088dac","20f0efe6-c186-43d8-838b-17247d8ed47f","1190B","Aileron Quadrant Inspection","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-500TP","PA-46-500TP","M500 / Meridian","MATCHED","false","false","false","false","false","SAFE_KEEP"
"b22f023b-ebd1-4f65-8b93-85a85b1688b7","d3a0149e-0d64-4a8a-aac8-83cbd2088dac","20f0efe6-c186-43d8-838b-17247d8ed47f","1190B","Aileron Quadrant Inspection","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46-310P PA-46-350P PA-46-500TP PA-46R-350T","PA-46R-350T","PA-46R-350T","Matrix","MATCHED","false","false","false","false","false","SAFE_KEEP"
"e51b06f2-c5cb-4dc0-bb94-f45aad5d5e18","2fb13526-8dae-4f9c-846f-fc9745e8d05f","fa14e4f9-2af1-4d7d-93d4-94798dcdaed0","1192","Stall Warning Heat Control Modification","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P","PA-46-350P","M350 / Mirage","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ab55e47a-254c-4b00-af2d-8925cd358b5d","2fb13526-8dae-4f9c-846f-fc9745e8d05f","fa14e4f9-2af1-4d7d-93d4-94798dcdaed0","1192","Stall Warning Heat Control Modification","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-500TP","PA-46-500TP","M500 / Meridian","MATCHED","false","false","false","false","false","SAFE_KEEP"
"a58478f7-4331-4cc4-bf6c-386cc8479fa5","2fb13526-8dae-4f9c-846f-fc9745e8d05f","fa14e4f9-2af1-4d7d-93d4-94798dcdaed0","1192","Stall Warning Heat Control Modification","PA-46-350P PA-46-500TP PA-46R-350T","PA-46-350P PA-46-500TP PA-46R-350T","PA-46R-350T","PA-46R-350T","Matrix","MATCHED","false","false","false","false","false","SAFE_KEEP"
