Pub No.,Pub Name,Date,Compliance,Title Description
SEB94-09,Inspection Of Riveted Impulse Couplings And Stop ,05/27/1994,74,Mandatory,This Bulletin Supersedes SEB92-6,
SNL93-09,Field Inspection And Repair Of Mccauley Propeller,12/10/1993,61,Informational,Repairs To Obtain Optimum Service Life Of Mccauley Propeller,
SEB93-06,Magneto Impulse Coupling Installation Procedures,06/25/1993,74,Mandatory,Transmit TCM Bulletin M93-10 & TCM Ignition Bulletin No. 639,
SNL92-07,Approval Of Slick 4300 And 6300 Series Magnetos,10/09/1992,74,Informational,Ref. Slick Form L-1058-H, Textron Serv. Instr.1374B Or 1443A,
SEB92-21,Lycoming Proc. To Determine Exhaust Valve & Guide,08/14/1992,,Mandatory,Transmit Textron Lycoming Mandatory Service Bulletin 388B,
SNL92-04,New Cessna Service Directory,07/10/1992,98,Informational,Announces P/N D7437-13 Directory (Dated June 1992),
SNL89-15,Production Change For Aerofiche Publications,09/22/1989,98,Informational,All Future Aerofiche Production Will Be In Negative Format,
SNL89-14,Revised Progressive Care & Continuous Inspection,09/15/1989,05,Informational,Announces P/N D5552-2-13 Operations Manual,
SNL88-06,Revised Progressive Care & Continuous Inspection,03/25/1988,05,Informational,This Publication Superseded By SNL89-14,
SEB87-04,Aileron Hinge Inspection,06/12/1987,27,Recommended,Applies if 0523816-1 Hinges were Installed I/A/W SE84-22,
SNL86-46,Service Bulletin Credit Cutoff Dates,10/24/1986,98,Informational,It Is Imperative To Accomplish S/b Before Cutoff Date,
SNL86-32,Progressive Care Inspection Schedules,07/25/1986,05,Informational,New Progressive Inspection Schedules Now Available,
SNL86-29,Serial Number Requirements For Customer Care,07/03/1986,98,Informational,Claims Require 'Part Off' Serial No. & 'Part On' Serial No.,
SNL86-06R1,Slick Master Service Manual Availability,02/21/1986,98,Informational,Announces New Slick Master Service Manual P/N F-1100,
SEB85-13,Pilot's Operating Handbook Revision #1,06/21/1985,04,Mandatory,Revises Procedures For Sperry 400 DME/Color Weather Radar,
SNL85-17,Induction Air Filter Replacement (AD 84-26-02),03/29/1985,71,Informational,Paper Type Air Filters - Replace Every 500 Hours,
SNL85-01,New Cessna Service Information System,01/18/1985,98,Informational,New Service Bulletin, Service Newsletter & Ssn Categories,
SE83-27,Landing Gear Powerpack Grounding Improvement,09/16/1983,32,See Publication,Improved Grounding For Newer Anodized Powerpack Cases,
NL83-19,Windshield Sealant Kit - Nonpressurized Aircraft,09/02/1983,56,Informational,Contains Sealant, Applicators And Instructions Only (TMK01),
SE82-46,Landing Gear Power Pack Coupling Improvement,12/23/1982,32,Recommended,Improved Motor-to-pump Alignment/extended Service Life,
SE82-44,Propeller Blade Shank Inspection,12/03/1982,61,See Publication,To Assure No Blade Forging 'Folds' Or Fatigue Cracks Present,
SE82-39,Bendix Magneto Impulse Coupling Flyweight Inspect,10/01/1982,74,Mandatory,Inspect Magnetos With Less Than 300 Operating Hours,
SE82-05,Battery Box Drain Tube Inspection,02/01/1982,24,See Publication,To Prevent Possible Leakage Of Electrolyte From Battery Box,
SE81-20,Engine Baffle/oil Cooler Support Inspection,05/11/1981,72,See Publication,Provides Detailed Information,
SE81-08,Fuel System Venting Adjustment,03/23/1981,28,See Publication,Procedures To Check System And Correct Unequal Pressures,
SE80-96R1,Oil Cooler Inspection,01/12/1981,79,See Publication,Stewart Warner Oil Cooler Inspection/replacement,
SE80-87,Fuel Contamination,10/27/1980,28,See Publication,Procedures To Discover, Remove, And/or Prevent Contamination,
SE80-86,Electrical System Improvements,10/20/1980,24,See Publication,Emphasizes Recent Product Improvements,
SE80-59,Sealing Of Flush Type Fuel Caps,06/23/1980,11,See Publication,Fuel Cap Alignment Placard,
SE80-53,Flashing Beacon Bulb,05/12/1980,33,See Publication,Improved Service Life By Repositioning Buld And Socket,
SE80-36,Throttle Control Routing,03/24/1980,76,See Publication,Additional Tie Wrap Has Been Added,
SE79-54,Flap Follow Up Cable Clamp / Fuel Hose Replace,11/05/1979,27,See Publication,Credit Program Extended Until March 1, 1980.,
SE79-42,Manifold Pressure Gauge,08/20/1979,77,See Publication,In-line Snubber Provides Resistance To Fuel Contamination,
SE79-32,Fuel Hose Replacement (Pump To Strainer),06/25/1979,28,See Publication,Metal Braid Hose Replaced By Silicone Rubber Coated Hose,
SE79-06,Engine Control Attachment,04/16/1979,76,See Publication,Improved Attachment For Throttle, Mixture & Prop Controls,
SEL-74-06R1,Ignition-Transmittal of Continental Motors SB19-0,03/24/2020,74,Mandatory,Ignition-Transmittal of Continental Motors SB19-02A, Lycoming SB637, and Champion Aerospace Slick Service Bulletin SB1-19,
SEB06-1R1,Gray Tinted Windshield Availability,05/21/2007,56,Optional,To include additional windshield part numbers and airplane applicability to the Material section.,
SNL06-8,Propeller Blade Leak Troubleshooting Instructions,04/10/2006,61,Informational,The purpose of Service Newsletter SNL06-8 is to provide assistance in identifying and assessing propeller oil leaks and determining the necessary corrective action.,
SEB01-5R1,Engine Driven Fuel Pump Inspection,10/10/2005,73,Mandatory,To transmit Lycoming Mandatory Service Bulletin No. 548A: Diaphgram-Type Fuel Pump Inspection/Replacement.,
SNL04-5,FAA Approved Supplemental Type Certificates ,05/31/2004,,Informational,FAA Approved supplemental type certificates (STC's) and FAA-PMA approved parts,
SNL02-6,Ethanol Based Fuel Not Approved For Use ,09/16/2002,28,Informational,The use of Ethanol based fuels in any Cessna manufactured piston engine powered airplane has not been and continues not to be approved by Cessna.,
SEB99-05,Wing Fuel Tank Vent Check Valve Inspection,04/26/1999,28,Mandatory,Inspect For S2359-1 Check Valve To Ensure Nonobstruction,
SNL98-09R1,New Pilot Safety And Warning Supplements,10/26/1998,11,Informational,Announce New Pilot Safety & Warning Supplement D5139-13,
SEB97-07R1,Stall Warning Ground Modification,11/03/1997,27,Recommended,Re-route, Bond, Check Grd. Connection For Stall Warning Vane,
SNL94-06,Propeller Airplanes Serial Number Listing,05/20/1994,98,Informational,Revised Serial Number Listing Replaces SNL87-26,
SNL93-10,Cessna Customer Care Supplies And Pubs Catalog,12/30/1993,98,Informational,1994 Cessna Customer Care Supplies And Publications Catalog,
SEB92-04,Carburetor Composite Float Replacement,02/28/1992,73,Mandatory,Precision Airmotive Mandatory Service Bulletin MSA-1 Rev. 1,
SNL91-03,New Cessna Sales And Service Directory,07/26/1991,98,Informational,Announces P/N D7427-13 Directory (Dated May 1991),
SNL89-16,Customized Service Bulletin Listing Program,12/29/1989,98,Informational,Provides List Of All S/B's Applicable To Your Airplane,
SNL89-05,Propeller Aircraft Special Tools Catalog,03/31/1989,98,Informational,This Publication Supersedes P/N D5487-13 And P/N D5510-13,
SNL87-07R1,Warranty Policy Clarification - Exchange Parts,10/30/1987,98,Informational,Procedures For Using Exchange Parts As Warranty Replacements,
SEB86-02,Altimeter Inspection And Modification,03/19/1986,34,Mandatory,United Instruments Service Bulletin No. 2,
SNL85-30,Fuel Tank Access Panel Sealant,07/05/1985,28,Informational,Aircraft With Integral Fuel Tanks - Wet Wing Aircraft,
SEB85-08,Standby Vacuum Pump Motor Wire Security,04/19/1985,37,Mandatory,Provides Additional Security Of Motor Input Wire,
SE84-21,Nose Wheel Shimmy Troubleshooting,11/09/1984,32,Optional,Additional Maintenance Tips,
SE83-17,Pilot's Operating Handbook Revision #1,07/08/1983,04,See Publication,Miscellaneous Information,
SE83-10,Oxygen Bottle Bracket Improvement,04/29/1983,35,Optional,Heavier Constructed Bracket/improved Service Life,
SE82-40,Bendix D2000 Series Magneto Distributor Gear Insp,10/08/1982,74,See Publication,Inspection Per Lycoming SB #461 - (AD82-11-05),
SE81-40,Elt Cable Inspection,10/12/1981,39,See Publication,One-time Inspection To Determine Correct Cable Is Installed,
SE80-88,Manifold Pressure System Improvements,10/27/1980,72,Recommended,Relocates The Pickup To The Intake Manifold Plenum,
SE80-77,Combination Fuel Pressure/manifold Pressure Gauge,08/11/1980,77,See Publication,Improves Fuel Pressure Indications,
SE80-70,Alternator Control Unit,06/30/1980,24,See Publication,Utilizes Protective Circuit Less Sensitive To Fluctuations,
SE80-52,Flashing Beacon Power Supply,05/12/1980,33,See Publication,Instructions For Power Supply Testing And Replacement,
NL80-02,Passenger Briefing Cards,02/01/1980,04,Informational,Designed To Assist Part 135 Operators,
SE79-53,Alternator Control Unit Case Sealing,11/05/1979,24,See Publication,Use RTV 162 To Seal Against Possible Moisture Contamination,
SE79-09,Operating Procedures To Reduce Lead Fouling,03/19/1979,71,See Publication,Lycoming Service Letter No. L-192 Attached,
SNL78-07,Pilot's Operating Handbook & FAA Approved Flight ,08/28/1978,04,Informational,Serialized POH Placed In Each New Airplane Starting In 1979,
SEL-71-10,Power Plant - Transmittal Of Continental Motors ,01/26/2021,71,Mandatory,Power Plant - Transmittal Of Continental Motors SB18-04A Replacement Of Flanged Nut,
SEL-25-03R1,Equipment/Furnishings - Pilot and Copilot Seconda,04/28/2015,,Mandatory,Equipment/Furnishings - Pilot and Copilot Secondary Seat Stop Installation - Reel Assembly Inspection,
SEL-20-01R1,Standard Practices - Listing of Nondestructive Te,10/22/2014,,Informational,Standard Practices - Listing of Nondestructive Testing Facilities,
SEB07-6,Elevator Trim Tab Actuator Assy Inspection,08/13/2007,51,Mandatory,One report has been received of sheared groove pins on an elevator trim tab actuator chain sprocket.  It has been determined that the affected elevator trim tab actuators shall have the groove pins replaced and the actuator assembly inspected as described in SEB07-6.  Non-compliance with SEB07-6 could allow the elevator trim tab actuator chain sprocket to come loose.,
SNL06-5,Maintaining Current Service and Operational Info.,03/20/2006,,Informational,The purpose of this Service Newsletter is to inform Cessna Customers of the various options available to assist them in maintaining the currency of publications utilized for maintenance and operation of Cessna Propeller airplanes.
,
SNL05-16,FAA- Approved Deicing Program Update,11/21/2005,30,Informational,To announce FAA Flight Standards Information Bulletin FSAT 05-02: FAA - Approved Deicing Prgram Updated, Winter 2005 - 2006.,
SEB01-2,Main Landing Gear Actuator Inspection,02/19/2001,32,Mandatory,Inspection Of Main Landing Gear Actuator For Cracks,
SEB90-1R3,Main Landing Gear Pivot Inspection,03/15/1999,32,Mandatory,Rev. To Include SK172-151 To Include A New Mod. For Bushings,
SEB97-09,Fuel Strainer Assembly Inspection,11/17/1997,28,Mandatory,Inspect 0756005-2/-8/-9 Shipped From Cessna 12/12/96 & 9/5/97,
SNL97-02,Cessna Customer Care Supplies And Pubs Catalog,03/17/1997,98,Informational,1997 Cessna Customer Care Supp. & Pubs. Catalog (D7501-13),
AQK182-016,Firewall Forward Engine Hose Kit,05/22/1996,,Not Applicable,Firewall Forward Engine Hose Kit ,
SNL95-02,Continued Airworthiness Program,01/20/1995,05,Recommended,Specifies Additional Inspections Which Should Be Performed,
SNL95-01,Cessna Customer Care Supplies And Pubs Catalog,01/20/1995,98,Informational,1995 Cessna Customer Care Supp. & Pubs. Catalog (D7469-13),
SEB94-16,Eng Cylinder Head Temp Gauge & Sending Unit Rep,07/15/1994,77,Recommended,Replace Stewart Warner Components With Rochester Components,
SEB92-06R1,Magneto Impulse Coupling And Stop Pin Inspection,05/27/1994,74,Mandatory,SEB92-6 Is Superseded By Service Bulletin SEB94-9,
SNL93-04,New Cessna Service Station Directory,07/16/1993,98,Informational,Announces P/N D7454-13 Directory (Dated May 1993),
SNL90-13,Cessna Customer Care Supplies And Pubs Catalog,12/21/1990,98,Informational,1991 Cessna Customer Care Supplies And Publications Catalog,
SNL90-05,New Cessna Sales And Service Directory,06/22/1990,98,Informational,Announces P/N D7409-13 Directory (dated May 1990),
SNL87-27,Revision Status Checklist Cards For Technical Pub,11/13/1987,98,Informational,Also Includes Order Form P/N D5573-13,
SEB85-18,Standby Electric Vacuum Pump Installation,11/08/1985,37,Optional,Mod Kits For Installing Electric Driven Standby Vacuum Pump,
SNL85-45,Cessna Owner Advisory Service,10/11/1985,98,Informational,Provides Application Form,
SE84-22,Aileron Hinge Assembly Improvement,11/30/1984,27,Optional,Features A Screw To Secure Hinge Pin In Position,
SE84-19,Instrument Light Dimming Circuit Troubleshooting,10/26/1984,33,Optional,S.E. Aircraft That Use Transistorized Dimming Circuit,
NL84-05,Static Wick Improvement,06/15/1984,23,Informational,Two-piece Design Allows Wick Replace. Without Removing Base,
SE83-29,Oil Leak Source Troubleshooting,10/28/1983,79,Optional,Provides Procedure For Isolating Oil Leaks,
SE83-09R1,Main Gear Downstop Pad Improvement,06/10/1983,32,Optional,Incorporates Improved Bonding Of The Shock Material,
NL82-13,Dorne & Margolin Elt Battery Packs,12/03/1982,34,Informational,Dorne & Margolin Bulletin DM 254 Attached,
SE82-43,Pilot And Copilot Seat Belt Modification,11/05/1982,25,See Publication,Special Shortener To Prevent Inadvertent Loosening Of Belt,
NL82-09,Vacuum Distribution System Troubleshooting,05/21/1982,37,Informational,Announces Airborne 343 Test Box & Troubleshooting Procedures,
SE82-20,Pilot's Operating Handbook & Checklist Revisions,05/14/1982,04,Mandatory,Miscellaneous Changes,
SE81-43,Auxiliary Fuel Pump Cooling,11/02/1981,28,See Publication,Additional Cooling Using Shroud And Ram Air Ducting,
SE81-18,Nose Gear Tunnel Access Hole Plug Button,04/27/1981,32,See Publication,One-time Inspection To Ensure Plug Button Installed & Sealed,
SE80-84,Improved Baggage Door Lock Cam,09/22/1980,52,See Publication,Provides Improved Fastening And Strength,
SE79-27R1,R182 Governor Flyweight Assembly Replacement,07/28/1980,61,See Publication,McCAULEY SERVICE BULLETIN 134A ATTACHED,
SE79-48R1S1,Magneto Housing Inspect. & Coil Retention (D2000),06/30/1980,74,See Publication,Credit Program Dates Established,
SE80-17,Hydraulic Motor Brushes,02/04/1980,29,See Publication,Provide Increased Motor Service Life,
SE80-04,24 Volt Batteries,01/21/1980,24,See Publication,Proper Charging And Servicing Of 24-volt Lead Acid Batteries,
SE79-08,Operation Blue Ribbon - Use of TCP as Fuel Add,03/19/1979,28,See Publication,Lycoming Service Letter No. 190 Attached,
SE78-40,Fuel Vent Tube Position,06/19/1978,28,See Publication,Inspect To Ensure Correct Position Of Vent Tube,
SEL-74-04,Ignition - Transmittal of Continental Motors Ser,11/14/2016,74,Informational,Ignition - Transmittal of Continental Motors Service Bulletin SB15-5 and Lycoming Service Letter No. L264A,
SEL-05-01-R01,Continuing Airworthiness Program Structural Inspe,11/14/2012,,Informational,Continuing Airworthiness Program Structural Inspections Supersedure,
SEB-27-01-R02,Control Column Internal Glide Attach Screw Instal,04/20/2012,,Mandatory,Control Column Internal Glide Attach Screw Installation,
SNL07-9,Maintaining Current Service and Operational Info.,04/16/2007,,Informational,The purpose of this Service Newsletter is to inform Cessna Customers of the various options available to assist them in maintaining the currency of publications utilized for maintenance and operation of Cessna Propeller airplanes.,
SEB07-3,Main Landing Gear Actuator Hydraulic Line Inspec.,04/16/2007,32,Recommended,A report was received of attach screws being installed incorrectly on the main landing gear (MLG) actuator access panel.  The incorrectly installed attach screws caused wear and damage to a MLG hydraulic actuator line located under the access panel.  This Service bulletin provides an inspection of the access panel attach screws and the hydraulic lines.  Non-compliance with this Service Bulletin could result in possible damage to the MLG hydraulic actuator lines and the potential to loose hydraulic pressure to the MLG actuator.,
SNL06-18,FAA-Approved Deicing Updates - Winter 2006/07,12/26/2006,,Informational,This Service Newsletter provides notification that Federal Aviation Administration (FAA) Notice Number N 8000.329: FAA - Approved Deicing Program Updates, Winter 2006 - 2007 has been issued.
,
SNL05-4,FAA - Approved Deicing Program Update,03/14/2005,30,Informational,To announce FAA Flight Standards Information Bulletin FSAT 04-05: FAA - Approved Deicing Prgram Updated, Winter 2004 - 2005.,
SNL05-2,Handling of Airplane Gryo Instruments,01/31/2005,34,Informational,Maintenance Practices - Handling of Airplane Gryo Instruments.,
SEB01-2R1,SEB01-2 Rev.1, Main Landing Gear Actuator Inspect,09/17/2001,32,Mandatory,Inspection is required of the main landing gear actuators for the presence of cracks.  Cracked actuators and actuator bodies shall be replaced.,
AQK182-014,Firewall Forward Engine Hose Kit,05/05/2000,,Not Applicable,Firewall Forward Engine Hose Kit (for aircraft without SK182-67),
SEB99-16R1,Vacuum System Manifold Check Valve Inspection,04/24/2000,37,Mandatory,To Provide Inspection For Vacuum System,
SNL97-03,New Cessna Service Station Directory,04/18/1997,98,Informational,Announces P/N D7540-13 Directory (Dated January 1997),
SNL96-03,New Cessna Service Station Directory,08/09/1996,98,Informational,Announces P/N D7494-13 Directory (Dated May 1996),
AQK182-015,Firewall Forward Engine Hose Kit,05/22/1996,,Not Applicable,Firewall Forward Engine Hose Kit ,
SNL95-04,New Cessna Service Station Directory,07/14/1995,98,Informational,Announces P/N D7479-13 Directory (Dated March 1995),
SEB93-16R1,Prop Gov Flyweight Assy & Pilot Spool End Fitting,12/16/1994,61,Mandatory,Reference Mccauley Alert Service Bulletin 214,
SNL93-06,Maintenance Practices For Pressure Cylinders,09/17/1993,20,Informational,FAA Order 8000.40C On Maintenance Of Pressure Cylinders,
SEB93-12,Crankshaft Gear Mod & Assembly Procedures,07/30/1993,72,Mandatory,Transmit Textron Lycoming Mandatory Service Bulletin 475B,
SNL92-01,Cessna Customer Care Supplies And Pubs Catalog,01/17/1992,98,Informational,1992 Cessna Customer Care Supplies And Publications Catalog,
SE83-19R1,95 Amp Alternator Fan And Pulley Replacement,12/02/1983,24,Mandatory,Extends Credit Expiration Dates Stated In SE83-19,
SE83-25,Main Gear Downlock Switch Improvement,09/09/1983,32,See Publication,Permits Relocation Of Switch For Improved Reliability/life,
SE83-06,Seat Rail Inspection Guidelines - (AD87-20-03R1),03/11/1983,25,Recommended,All S.E. Models Using Extruded Beam Type Seat Rails,
SE82-15,Prop Governor Control Routing,04/16/1982,76,See Publication,Provides More Direct Routing Of Prop Control,
NL81-05,Goodyear Tire/Wheel Balancer,06/05/1981,32,Informational,Brochure Describes New Goodyear Tire/wheel Balancer,
SE80-90,Pilot's Operating Handbook And Checklist Changes,11/03/1980,04,See Publication,Revisions Concerning Fuel Pressure Gauge Indications,
SE80-82,Improved Throttle Control Cable Routing,09/02/1980,76,See Publication,Addition Of Two Clamps,
NL80-09,Volcanic Ash Hazard (FAA Advisory Circular),06/06/1980,98,Informational,AC No. 43-16 'Volcanic Ash Hazard',
SE80-13,TR182 Throttle Arm Bracket,02/04/1980,76,See Publication,Improved Single-piece Throttle Arm,
SE80-5,Nosecap Reinforcement,01/21/1980,54,See Publication,Reduced Vibration Transmission And Improved Cabin Comfort,
SE79-63,Starter Contactors,12/17/1979,24,See Publication,Heavy Duty Contactor Uses Cadmium Oxide Coated Points,
SE78-67R1,Oil Quick Drain Valve,09/04/1979,79,See Publication,Clarifies Valve Usage And Applicable Airplanes,
SE79-18,Turbo Skylane RG Throttle Improvement,04/16/1979,76,See Publication,New Bracket Provides Smoother Throttle Operation,
SE78-11,Elevator Control Travel,03/03/1978,27,See Publication,Check Elevator Up Travel And Correct If Required,
SE78-08,Nose Gear Door Inspection,02/13/1978,32,See Publication,Check For Interference With Cowl And Trim Door As Required,
